 Record Id,FIPS Code,ST Agency,LEA Id,LEA NCES,School No,SCH NCES,School Name,Sch Type,Wed Address,Phone,Mailing Add 1,Mailing Add 2,Mailing Add 3,City,State,Zip,Zip + 4,Location Addr 1,Location Add 2,Location Add 3,City,State,Zip,Charter Status
1053,47,01,0660,4703270,0007,01964,Black Oak Elementary,1,,7315382271,365 North Shawtown RD,,,Hornbeak,TN,38232,,365 North Shawtown RD,,,Hornbeak,TN,38232,NO
1054,47,01,0660,4703270,0012,01976,Hillcrest Elementary,1,,7315364222,605 South Main ST,,,Troy,TN,38260,,605 South Main ST,,,Troy,TN,38260,NO
1055,47,01,0660,4703270,0026,01925,Lake Road Elementary,1,,7318855304,1130 East Highway 22 ,,,Union City,TN,38261,,1130 East Highway 22 ,,,Union City,TN,38261,NO
1056,47,01,0660,4703270,0035,01406,Obion County Central High School,1,,7315364688,528 North Highway 51 ,,,Troy,TN,38260,,528 North Highway 51 ,,,Troy,TN,38260,NO
1057,47,01,0660,4703270,0037,01909,Obion County Career Technology Center,3,,7318859743,1700 North Fifth,,,Union City,TN,38261,,1700 North Fifth,,,Union City,TN,38261,NO
1058,47,01,0660,4703270,0038,02014,Ridgemont Elementary,1,,7315365171,1285 N  Highway 45 By - Pass ,,,Union City,TN,38261,,1285 N  Highway 45 By - Pass ,,,Union City,TN,38261,NO
1059,47,01,0660,4703270,0045,01408,South Fulton Elementary,1,,7314792304,209 John C. Jones PW,,,South Fulton,TN,38257,,209 John C. Jones PW,,,South Fulton,TN,38257,NO
1060,47,01,0660,4703270,0050,01409,South Fulton Middle / High School,1,,7314791441,1302 South Fulton DR,,,South Fulton,TN,38257,,1302 South Fulton DR,,,South Fulton,TN,38257,NO
1061,47,01,0661,4704260,0010,01726,Union City Elementary School,1,,7318851632,1100 South Miles AV,,,Union City,TN,38261,5415,1100 South Miles AV,,,Union City,TN,38261,NO
1062,47,01,0661,4704260,0012,01730,Union City Middle School,1,www.union-city-hs.obion.k12.tn.us/,7318852901,1111 High School DR,,,Union City,TN,38261,,1111 High School DR,,,Union City,TN,38261,NO
1063,47,01,0661,4704260,0015,01729,Union City High School,1,www.union-city-hs.obion.k12.tn.us/,7318852373,1305 High School DR,,,Union City,TN,38261,,1305 High School DR,,,Union City,TN,38261,NO
1064,47,01,0670,4703330,0005,01414,Allons Elementary,1,,9318235921,321  Old  Celina HW,,,Allons,TN,38541,,321  Old  Celina HW,,,Allons,TN,38541,NO
1065,47,01,0670,4703330,0020,01417,Hilham Elementary,1,,9318236816,2305  Hilham  HW,,,Hilham,TN,38568,,2305  Hilham  HW,,,Hilham,TN,38568,NO
1066,47,01,0670,4703330,0030,01419,Livingston Academy,1,,9318235911,120  Melvin  Johnson DR,,,Livingston,TN,38570,,120  Melvin  Johnson DR,,,Livingston,TN,38570,NO
1067,47,01,0670,4703330,0035,01420,Livingston Middle School,1,,9318235917,216  Bilbrey  ST,,,Livingston,TN,38570,,216  Bilbrey  ST,,,Livingston,TN,38570,NO
1068,47,01,0670,4703330,0043,00952,Overton Adult High School,1,,9318237761,112  Bussell  ST,,,Livingston,TN,38570,,112  Bussell  ST,,,Livingston,TN,38570,NO
1069,47,01,0670,4703330,0047,00412,R.E.A.C.H. Academy,1,,9318239388,112  Bussell  ST,,,Livingston,TN,38570,,112  Bussell  ST,,,Livingston,TN,38570,NO
1070,47,01,0670,4703330,0050,01423,Rickman Elementary,1,www.rickmanelementary.com,9314982825,631 Rickman Monterey HW,,,Rickman,TN,38580,,631 Rickman Monterey HW,,,Rickman,TN,38580,NO
1071,47,01,0670,4703330,0060,01425,Wilson Elementary,1,,9314453335,2210  Hanging  Limb HW,,,Crawford,TN,38554,,2210  Hanging  Limb HW,,,Crawford,TN,38554,NO
1072,47,01,0670,4703330,0065,01977,A H Roberts Elementary,1,,9318235551,301  Zachary  ST,,,Livingston,TN,38570,,301  Zachary  ST,,,Livingston,TN,38570,NO
1073,47,01,0680,4703390,0015,01432,Linden Elementary,1,,9315892531,331 Brooklyn AV,,,Linden,TN,37096,,331 Brooklyn AV,,,Linden,TN,37096,NO
1074,47,01,0680,4703390,0020,01433,Lobelville Elementary,1,,9315932354,P O Box 337,,,Lobelville,TN,37097,,196 East Fourth AV,,,Lobelville,TN,37097,NO
1075,47,01,0680,4703390,0025,01434,Linden Middle School,1,,9315895000,130 College AV,,,Linden,TN,37096,,130 College AV,,,Linden,TN,37096,NO
1076,47,01,0680,4703390,0027,01348,Perry County High School,1,www.perryboe.com/pchs/,9315892831,1056 Squirrel Hollow RD,,,Linden,TN,37096,,1056 Squirrel Hollow RD,,,Linden,TN,37096,NO
1077,47,01,0690,4703420,0005,01437,Pickett Co High School,1,,9318643422,200 Skyline DR,,,Byrdstown,TN,38549,,200 Skyline DR,,,Byrdstown,TN,38549,NO
1078,47,01,0690,4703420,0010,01438,Pickett County Elementary,1,,9318643496,320 Woodlawn DR,,,Byrdstown,TN,38549,,320 Woodlawn DR,,,Byrdstown,TN,38549,NO
1079,47,01,0700,4703450,0005,01439,Benton Elementary,1,,4233384510,215 Schoolhouse Hill RD,,,Benton,TN,37307,,215 Schoolhouse Hill RD,,,Benton,TN,37307,NO
1080,47,01,0700,4703450,0010,02070,Copper Basin Elementary School,1,,4234963271,206 Cougar DR,,,Copperhill,TN,37317,,206 Cougar DR,,,Copperhill,TN,37317,NO
1081,47,01,0700,4703450,0015,01440,Copper Basin High School,1,,4234963291,205 Cougar DR,,,Copperhill,TN,37317,,205 Cougar DR,,,Copperhill,TN,37317,NO
1082,47,01,0700,4703450,0050,01444,Chilhowee Middle School,1,,4233383102,215 Schoolhouse Hill RD,,,Benton,TN,37307,,215 Schoolhouse Hill RD,,,Benton,TN,37307,NO
1083,47,01,0700,4703450,0053,01900,Polk County High School,1,,4233384514,7200 Highway 411 North ,,,Benton,TN,37307,,7200 Highway 411 North ,,,Benton,TN,37307,NO
1084,47,01,0700,4703450,0057,01445,South Polk Elementary,1,,4233384512,P O Box 100 ,,,Ild Fort,TN,37362,,964 Old Federal RD,,,Ild Fort,TN,37362,NO
1085,47,01,0710,4703480,0005,02195,Algood Elementary,1,,9316156141,2525 Old Walton RD,,,Algood,TN,38506,,2525 Old Walton RD,,,Algood,TN,38506,NO
1086,47,01,0710,4703480,0006,02281,VITAL:  Upper Cumberland e-Learning Network,1,,9313722368,1400 E. Spring ST,,,Cookeville,TN,38506,,1400 E. Spring ST,,,Cookeville,TN,38506,NO
1087,47,01,0710,4703480,0008,01901,Algood Middle School,1,,9315376141,540 Dry Valley RD,,,Cookeville,TN,38506,4935,540 Dry Valley RD,,,Cookeville,TN,38506,NO
1088,47,01,0710,4703480,0015,01449,Baxter Elementary,1,www.putnam.k12.tn.us/baxter/index.html,9318583110,125  Elmore  Town RD,,,Baxter,TN,38501,,125  Elmore  Town RD,,,Baxter,TN,38501,NO
1089,47,01,0710,4703480,0025,01487,Burks Elementary,1,,9318397641,300 Crossville ST,,,Monterey,TN,38574,,300 Crossville ST,,,Monterey,TN,38574,NO
1090,47,01,0710,4703480,0030,00413,Cane Creek Elementary,1,www.putnam.k12.tn.us/canecreek/index.html,9315201173,1500 West Jackson ST,,,Cookeville,TN,38501,,1500 West Jackson ST,,,Cookeville,TN,38501,NO
1091,47,01,0710,4703480,0035,01451,Capshaw Elementary,1,www.putnam.k12.tn.us/capshaw/index.html,9315262414,577  Hudgens  ,,,Cookeville,TN,38501,,577  Hudgens  ,,,Cookeville,TN,38501,NO
1092,47,01,0710,4703480,0037,01457,Cookeville High School,1,www.putnam.k12.tn.us/chs/index.html,9315202287,2335 North Washington AV,,,Cookeville,TN,38501,,2335 North Washington AV,,,Cookeville,TN,38501,NO
1093,47,01,0710,4703480,0050,01453,Jere Whitson Elementary,1,www.putnam.k12.tn.us/jwes/index.html,9315266575,178 East Jere Whitson RD,,,Cookeville,TN,38501,,178 East Jere Whitson RD,,,Cookeville,TN,38501,NO
1094,47,01,0710,4703480,0055,01454,Monterey High School,1,www.putnam.k12.tn.us/mhs/index.html,9318392970,710 Commercial Avenue South AV,,,Monterey,TN,38574,,710 Commercial Avenue South AV,,,Monterey,TN,38574,NO
1095,47,01,0710,4703480,0057,01455,Northeast Elementary,1,https://sites.google.com/a/pcsstn.com/northeast-elementary-school/,9315262978,575  Old  Kentucky RD,,,Cookeville,TN,38501,,575  Old  Kentucky RD,,,Cookeville,TN,38501,NO
1096,47,01,0710,4703480,0060,01456,Park View Elementary,1,www.putnam.k12.tn.us/parkview/index.html,9315262516,545  Scott  AV,,,Cookeville,TN,38501,,545  Scott  AV,,,Cookeville,TN,38501,NO
1097,47,01,0710,4703480,0063,00367,Putnam Co Adult High School,1,,9315288685,1400 E. Spring ST,,,Cookeville,TN,38506,,1400 E. Spring ST,,,Cookeville,TN,38506,NO
1098,47,01,0710,4703480,0065,00497,Avery Trace Middle School,1,,9315202200,230 Cavalier DR,,,Cookeville,TN,38501,,230 Cavalier DR,,,Cookeville,TN,38501,NO
1099,47,01,0710,4703480,0070,01459,Sycamore Elementary,1,www.putnam.k12.tn.us/sycamore/index.html,9315269322,452  Ellis  AV,,,Cookeville,TN,38501,,452  Ellis  AV,,,Cookeville,TN,38501,NO
1100,47,01,0710,4703480,0080,01460,Uffelman Elementary,1,,9315269777,112 Elm,,,Monterey,TN,38574,,112 Elm,,,Monterey,TN,38574,NO
1101,47,01,0710,4703480,0085,01461,Cornerstone Middle,1,,9318583112,371 First Avenue South ,,,Baxter,TN,38544,,371 First Avenue South ,,,Baxter,TN,38544,NO
1102,47,01,0710,4703480,0090,01903,Upperman High School,1,uhs.k12tn.net/,9318583112,6950 Nashville HW,,,Baxter,TN,38544,,6950 Nashville HW,,,Baxter,TN,38544,NO
1103,47,01,0710,4703480,0095,02226,Prescott South Elementary,1,,9315269777,115 W. Cemetery Rd,,,Cookeville,TN,38506,,115 W. Cemetery Rd,,,Cookeville,TN,38506,NO
1104,47,01,0710,4703480,0100,02230,Prescott South Middle School,1,,9315283647,1859 S. Jefferson ST,,,Cookeville,TN,38506,,1859 S. Jefferson ST,,,Cookeville,TN,38506,NO
1105,47,01,0710,4703480,0105,02196,White Plains Academy,4,,9315281847,288 E. Main ST,,,Algood,TN,38506,,288 E. Main ST,,,Algood,TN,38506,NO
1106,47,01,0720,4703510,0010,01463,Frazier Elementary,1,http://schoolweb.rheacounty.org/schools/fes,4237757854,3900  Double  S RD,,,Dayton,TN,37321,,3900  Double  S RD,,,Dayton,TN,37321,NO
1107,47,01,0720,4703510,0020,01465,Graysville Elementary School,1,http://schoolweb.rheacounty.org/schools/ges,4237757850,606 Long ST,,,Dayton,TN,37321,,606 Long ST,,,Dayton,TN,37321,NO
1108,47,01,0720,4703510,0030,01466,Rhea Central Elementary,1,www.rheacounty.org/schools.rces,4237757842,1005  Delaware  AV,,,Dayton,TN,37321,,1005  Delaware  AV,,,Dayton,TN,37321,NO
1109,47,01,0720,4703510,0032,01467,Rhea County High School,1,www.rheacounty.org/schools/rchs,4237757821,405  Pierce  RD,,,Evensville,TN,37332,,405  Pierce  RD,,,Evensville,TN,37332,NO
1110,47,01,0720,4703510,0040,01469,Spring City Elementary,1,www.rheacounty.org/schools/sces,4233656451,P O Box 367,,,Spring City,TN,37381,,270 East Jackson AV,,,Spring City,TN,37381,NO
1111,47,01,0720,4703510,0050,02035,Spring City Middle School,1,www.rheacounty.org/schools/scms,4233659105,751 Wasson Memorial Hwy 68 ,,,Spring City,TN,37381,,751 Wasson Memorial Hwy 68 ,,,Spring City,TN,37381,NO
1112,47,01,0721,4700930,0005,00315,Dayton City Elementary,1,,4237758414,520  Cherry  ST,,,Dayton,TN,37321,,520  Cherry  ST,,,Dayton,TN,37321,NO
1113,47,01,0730,4703590,0005,01475,Cherokee Middle School,1,members.aol.com/CMSchool97/index.html,8653769281,200  Paint  Rock Ferry RD,,,Kingston,TN,37763,,200  Paint  Rock Ferry RD,,,Kingston,TN,37763,NO
1114,47,01,0730,4703590,0010,01476,Dyllis Elementary,1,,8653765592,510 Dyllis,,,Harriman,TN,37748,,510 Dyllis,,,Harriman,TN,37748,NO
1115,47,01,0730,4703590,0014,00566,Harriman Middle School,1,,8658821727,1025 Cumberland ST,,,Harriman,TN,37748,,1025 Cumberland ST,,,Harriman,TN,37748,NO
1116,47,01,0730,4703590,0015,00567,Harriman High School,1,,8658821821,920 North Roane ST,,,Harriman,TN,37748,,920 North Roane ST,,,Harriman,TN,37748,NO
1117,47,01,0730,4703590,0028,00569,Bowers Elementary,1,,8658821185,120 Breazeale ST,,,Harriman,TN,37748,,120 Breazeale ST,,,Harriman,TN,37748,NO
1118,47,01,0730,4703590,0035,01479,Kingston Elementary,1,,8653765252,2000  Kingston  HW,,,Kingston,TN,37763,,2000  Kingston  HW,,,Kingston,TN,37763,NO
1119,47,01,0730,4703590,0045,01480,Midtown Elementary,1,www.teacherweb.com/TN/MidtownElementarySchool/SchoolHomePage/,8658821228,2830  Roane  State HW,,,Harriman,TN,37748,,2830  Roane  State HW,,,Harriman,TN,37748,NO
1120,47,01,0730,4703590,0047,01481,Midway Elementary,1,,8653762341,130  Laurel  Bluff RD,,,Kingston,TN,37763,,130  Laurel  Bluff RD,,,Kingston,TN,37763,NO
1121,47,01,0730,4703590,0048,02036,Midway Middle School,1,,8657175464,104 Dogtown RD,,,Ten Mile,TN,37880,,104 Dogtown RD,,,Ten Mile,TN,37880,NO
1122,47,01,0730,4703590,0050,01482,Midway High School,1,www.highwired.com/midway,8653765645,530  Loudon  HW,,,Kingston,TN,37763,,530  Loudon  HW,,,Kingston,TN,37763,NO
1123,47,01,0730,4703590,0060,01483,Oliver Springs Middle,1,,8654350011,317 Roane ST,,,Oliver Springs,TN,37840,,317 Roane ST,,,Oliver Springs,TN,37840,NO
1124,47,01,0730,4703590,0065,01484,Oliver Springs High School,1,oshs.com,8654357216,419 Kingston AV,,,Oliver Springs,TN,37840,,419 Kingston AV,,,Oliver Springs,TN,37840,NO
1125,47,01,0730,4703590,0077,01485,Ridge View Elementary,1,,8653542111,625  Pumphouse  RD,,,Rockwood,TN,37854,,625  Pumphouse  RD,,,Rockwood,TN,37854,NO
1126,47,01,0730,4703590,0080,01486,Roane County High School,1,,8653766534,540 W. Cumberland ST,,,Kingston,TN,37763,,540 W. Cumberland ST,,,Kingston,TN,37763,NO
1127,47,01,0730,4703590,0081,01488,Midtown Educational Center,1,,8658820242,3096 Roane State HW,,,Harriman,TN,37748,,3096 Roane State HW,,,Harriman,TN,37748,NO
1128,47,01,0730,4703590,0085,01489,Rockwood High School,1,,8653540882,512  West  Rockwood ST,,,Rockwood,TN,37854,,512  West  Rockwood ST,,,Rockwood,TN,37854,NO
1129,47,01,0730,4703590,0090,01490,Rockwood Middle School,1,,8653540931,434  West  Rockwood ST,,,Rockwood,TN,37854,,434  West  Rockwood ST,,,Rockwood,TN,37854,NO
1130,47,01,0730,,0095,,Dyllis Springs Elementary,1,,8653765592,120 Ollis AV,,,Oliver Springs,TN,37840,,120 Ollis AV,,,Oliver Springs,TN,37840,NO
1131,47,01,0740,4703600,0010,01491,Bransford Elementary,1,,6153844313,700  Bransford  DR,,,Springfield,TN,37172,,700  Bransford  DR,,,Springfield,TN,37172,NO
1132,47,01,0740,4703600,0020,01492,Cheatham Park Elementary,1,,6153840232,301  Locust  ST,,,Springfield,TN,37172,,301  Locust  ST,,,Springfield,TN,37172,NO
1133,47,01,0740,4703600,0025,01493,Coopertown Elementary,1,,6153847642,3746  Hwy  49 West ,,,Springfield,TN,37172,,3746  Hwy  49 West ,,,Springfield,TN,37172,NO
1134,47,01,0740,4703600,0026,02071,Coopertown Middle School,1,,6153824166,3820 Highway 49 West ,,,Springfield,TN,37172,,3820 Highway 49 West ,,,Springfield,TN,37172,NO
1135,47,01,0740,4703600,0028,02015,East Robertson Elementary,1,,6156543874,5177  E  Robertson RD,,,Cross Plains,TN,37049,,5177  E  Robertson RD,,,Cross Plains,TN,37049,NO
1136,47,01,0740,4703600,0032,00032,East Robertson High School,1,,6156542191,158  Kilgore  Trace ,,,Cross Plains,TN,37049,,158  Kilgore  Trace ,,,Cross Plains,TN,37049,NO
1137,47,01,0740,4703600,0035,01496,Greenbrier Elementary,1,,6156434529,2658  Hwy  41 South ,,,Greenbrier,TN,37073,,2658  Hwy  41 South ,,,Greenbrier,TN,37073,NO
1138,47,01,0740,4703600,0038,01498,Greenbrier Middle School,1,,6156437823,2450  Hwy  41 South ,,,Greenbrier,TN,37073,,2450  Hwy  41 South ,,,Greenbrier,TN,37073,NO
1139,47,01,0740,4703600,0040,01497,Greenbrier High School,1,,6156434526,126  Cuniff  DR,,,Greenbrier,TN,37073,,126  Cuniff  DR,,,Greenbrier,TN,37073,NO
1140,47,01,0740,4703600,0045,01500,Jo Byrns High School,1,,6156962251,7025  Hwy  41 North ,,,Cedar Hill,TN,37032,,7025  Hwy  41 North ,,,Cedar Hill,TN,37032,NO
1141,47,01,0740,4703600,0048,02109,Jo Byrns Elementary School,1,,6156960533,6399 Highway 41 North ,,,Cedar Hill,TN,37032,,6399 Highway 41 North ,,,Cedar Hill,TN,37032,NO
1142,47,01,0740,4703600,0050,01501,Krisle Elementary,1,,6153842596,6712  Hwy  49 East ,,,Springfield,TN,37172,,6712  Hwy  49 East ,,,Springfield,TN,37172,NO
1143,47,01,0740,4703600,0055,00109,Robert F. Woodall Elementary,1,,6156727772,300  Eden  Way ,,,White House,TN,37188,,300  Eden  Way ,,,White House,TN,37188,NO
1144,47,01,0740,4703600,0070,01503,Springfield High School,1,,6153843516,5240  Hwy  76 East ,,,Springfield,TN,37172,,5240  Hwy  76 East ,,,Springfield,TN,37172,NO
1145,47,01,0740,4703600,0075,01504,Springfield Middle School,1,,6153844821,715 5th  Avenue West ,,,Springfield,TN,37172,,715 5th  Avenue West ,,,Springfield,TN,37172,NO
1146,47,01,0740,4703600,0080,01505,Watauga Elementary,1,,6158595252, P. O. Box 190 ,,,Ridgetop,TN,37152,,1755 Lake RD,,,Ridgetop,TN,37152,NO
1147,47,01,0740,4703600,0085,01506,Westside Elementary,1,,6153848495,309  Alsup  DR,,,Springfield,TN,37172,,309  Alsup  DR,,,Springfield,TN,37172,NO
1148,47,01,0740,4703600,0088,02225,White House Heritage Elementary School,1,,6156724595,220 West DR,,,White House,TN,37188,,220 West DR,,,White House,TN,37188,NO
1149,47,01,0740,4703600,0090,01507,White House Heritage High School,1,,6156720311,7744 Highway 76 E DR,,,White House,TN,37188,,7744 Highway 76 E DR,,,White House,TN,37188,NO
1150,47,01,0740,,0095,,Robertson Co. Virtual School,1,,6153823602,800 MS Couts BL,,,Springfield,TN,37172,,800 MS Couts BL,,,Springfield,TN,37172,NO
1151,47,01,0750,4703690,0001,01502,Blackman Elementary School,1,www.ble.rcs.k12.tn.us,6159043795,586 Fortress BL,,,Murfreesboro,TN,37128,,586 Fortress BL,,,Murfreesboro,TN,37128,NO
1152,47,01,0750,4703690,0002,01904,Blackman Middle School,1,,6159043880,3945 Blaze DR,,,Murfreesboro,TN,37128,,3945 Blaze DR,,,Murfreesboro,TN,37128,NO
1153,47,01,0750,4703690,0003,00955,Barfield Elementary,1,www.bar.rcs.k12.tn.us/,6159043810,350 Barfield- Crescent RD,,,Murfreesboro,TN,37128,,350 Barfield- Crescent RD,,,Murfreesboro,TN,37128,NO
1154,47,01,0750,4703690,0004,01354,Blackman High School,1,www.bhs.rcs.k12.tn.us/,6159043850,3956 Blaze DR,,,Murfreesboro,TN,37128,,3956 Blaze DR,,,Murfreesboro,TN,37128,NO
1155,47,01,0750,4703690,0005,01509,Buchanan Elementary,1,,6158933651,6050 Manchester HW,,,Murfreesboro,TN,37127,,6050 Manchester HW,,,Murfreesboro,TN,37127,NO
1156,47,01,0750,4703690,0008,00855,Cedar Grove Elementary,1,www.cge.rcs.k12.tn.us/,6159043777,354 Chaney RD,,,Smyrna,TN,37167,,354 Chaney RD,,,Smyrna,TN,37167,NO
1157,47,01,0750,4703690,0015,02247,Central Magnet School,1,,6159046789,701 East Main ST,,,Murfreesboro,TN,37130,,701 East Main ST,,,Murfreesboro,TN,37130,NO
1158,47,01,0750,4703690,0017,02251,Oakland Middle School,1,,6159046760,853 DeJarnette LA,,,Murfreesboro,TN,37130,,853 DeJarnette LA,,,Murfreesboro,TN,37130,NO
1159,47,01,0750,4703690,0020,01511,Christiana Elementary,1,www.ces.rcs.k12.tn.us,6158960614,4701  Shelbyville  HW,,,Christiana,TN,37037,,4701  Shelbyville  HW,,,Christiana,TN,37037,NO
1160,47,01,0750,4703690,0021,02253,Whitworth-Buchanan Middle School,1,,6159046765,555 Manchester HW,,,Murfreesboro,TN,37127,,555 Manchester HW,,,Murfreesboro,TN,37127,NO
1161,47,01,0750,4703690,0023,02037,Christiana Middle School,1,,6159043885,4675 Shelbyville PK,,,Christiana,TN,37037,,4675 Shelbyville PK,,,Christiana,TN,37037,NO
1162,47,01,0750,4703690,0025,01512,John Colemon Elementary,1,,6154592613,100  Wise  DR,,,Smyrna,TN,37167,,100  Wise  DR,,,Smyrna,TN,37167,NO
1163,47,01,0750,4703690,0027,01513,Daniel McKee Alternative School,4,,6158902282,2623  Halls  Hill PK,,,Murfreesboro,TN,37130,,2623  Halls  Hill PK,,,Murfreesboro,TN,37130,NO
1164,47,01,0750,4703690,0028,01514,David Youree Elementary,1,www.dye.rcs.k12.tn.us,6154593492,250 Todd LA,,,Smyrna,TN,37167,,250 Todd LA,,,Smyrna,TN,37167,NO
1165,47,01,0750,4703690,0035,01516,Eagleville School,1,www.eag.rcs.k12.tn.us,6152746336,500  Hwy  99 ,,,Eagleville,TN,37060,,500  Hwy  99 ,,,Eagleville,TN,37060,NO
1166,47,01,0750,4703690,0037,01517,Holloway High School,1,,6158906004,619 South  Highland AV,,,Murfreesboro,TN,37130,,619 South  Highland AV,,,Murfreesboro,TN,37130,NO
1167,47,01,0750,4703690,0039,02212,Brown's Chapel Elementary School,1,,6159046755,6128 Baker RD,,,Murfreesboro,TN,37129,,6128 Baker RD,,,Murfreesboro,TN,37129,NO
1168,47,01,0750,4703690,0040,01518,Kittrell Elementary,1,www.kes.rcs.k12.tn.us,6158937604,7801 Old Woodbury HW,,,Readyville,TN,37149,,7801 Old Woodbury HW,,,Readyville,TN,37149,NO
1169,47,01,0750,4703690,0050,01519,Lascassas Elementary,1,www.les.rcs.k12.tn.us/,6158930758,6300  Lascassas  PK,,,Lascassas,TN,37085,,6300  Lascassas  PK,,,Lascassas,TN,37085,NO
1170,47,01,0750,4703690,0055,00963,Rock Springs Elementary,1,www.rse.rcs.k12.tn.us,6159043820,1000 Waldron RD,,,Lavergne,TN,37086,,1000 Waldron RD,,,Lavergne,TN,37086,NO
1171,47,01,0750,4703690,0058,01906,Rock Springs Middle School,1,,6159043825,3301 Rock Springs RD,,,Smyrna,TN,37187,,3301 Rock Springs RD,,,Smyrna,TN,37187,NO
1172,47,01,0750,4703690,0059,02134,LaVergne Lake Elementary School,1,,6159046730,201 David's Way ,,,LaVergne,TN,37086,,201 David's Way ,,,LaVergne,TN,37086,NO
1173,47,01,0750,4703690,0060,01520,Lavergne Primary,1,www.lps.rcs.k12.tn.us/,6157933432,220  Stones  River RD,,,Lavergne,TN,37086,,220  Stones  River RD,,,Lavergne,TN,37086,NO
1174,47,01,0750,4703690,0062,02072,LaVergne Middle School,1,,6159043877,382 Stone River RD,,,La Vergne,TN,37086,,382 Stone River RD,,,La Vergne,TN,37086,NO
1175,47,01,0750,4703690,0063,01987,Lavergne High School,1,www.lhs.rcs.k12.tn.us/,6159043870,250 Wolverine Trail ,,,Lavergne,TN,37086,,250 Wolverine Trail ,,,Lavergne,TN,37086,NO
1176,47,01,0750,4703690,0065,01521,Homer Pittard Campus School,1,www.hpc.rcs.k12.tn.us,6158951030, Box 4 M T S U ,923 East Lytle Street,,Murfreesboro,TN,37132,, Box 4 M T S U ,923 East Lytle Street,,Murfreesboro,TN,37132,NO
1177,47,01,0750,4703690,0070,01522,McFadden School Of Excellence,1,www.mes.rcs.k12.tn.us/,6158937251,221  Bridge  AV,,,Murfreesboro,TN,37129,,221  Bridge  AV,,,Murfreesboro,TN,37129,NO
1178,47,01,0750,4703690,0072,01523,Oakland High School,1,www.ohs.rcs.k12.tn.us/,6159043780,2225 Patriot DR,,,Murfreesboro,TN,37130,,2225 Patriot DR,,,Murfreesboro,TN,37130,NO
1179,47,01,0750,4703690,0074,01524,Riverdale High School,1,www.rhs.rcs.k12.tn.us,6158906450,802  Warrior  DR,,,Murfreesboro,TN,37128,,802  Warrior  DR,,,Murfreesboro,TN,37128,NO
1180,47,01,0750,4703690,0075,01525,Rockvale Elementary,1,www.res.rcs.k12.tn.us,6159043881,6550  Hwy  99 ,,,Rockvale,TN,37153,,6550  Hwy  99 ,,,Rockvale,TN,37153,NO
1181,47,01,0750,4703690,0077,01526,Roy L Waldron Elementary,1,,6157937738,125 Floyd Mayfield DR,,,Lavergne,TN,37086,,125 Floyd Mayfield DR,,,Lavergne,TN,37086,NO
1182,47,01,0750,4703690,0078,02145,Rockvale Middle School,1,,6159046746,6551 Hwy 99 ,,,Rockvale,TN,37153,,6551 Hwy 99 ,,,Rockvale,TN,37153,NO
