year,district,school,district_name,school_name,subject,grade,subgroup,valid_tests,pct_below_bsc,pct_bsc,pct_bsc_and_below,pct_prof,pct_adv,pct_prof_adv
2013,460,0,Johnson County,District,RLA,7th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra I,9th through 12th,All Students,175,18.8,18.3,37.1,22.9,40,62.9
2013,460,0,Johnson County,District,Algebra I,9th through 12th,White,167,17.9,19.2,37.1,21.6,41.3,62.9
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Black,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Asian,,,,,,,
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Native American,,,,,,,
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Economically Disadvantaged,86,25.5,25.6,51.1,23.3,25.6,48.9
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Students with Disabilities,33,48.4,27.3,75.7,9.1,15.2,24.3
2013,460,0,Johnson County,District,Algebra I,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra I,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra II,9th through 12th,All Students,124,24.2,21.8,46,37.1,16.9,54
2013,460,0,Johnson County,District,Algebra II,9th through 12th,White,119,24.4,21,45.4,37.8,16.8,54.6
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Black,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Asian,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Native American,,,,,,,
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Economically Disadvantaged,59,40.7,25.4,66.1,28.8,5.1,33.9
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Students with Disabilities,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,Algebra II,9th through 12th,English Language Learners,,,,,,,
2013,460,0,Johnson County,District,Algebra II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English II,9th through 12th,All Students,169,14.8,37.3,52.1,43.8,4.1,47.9
2013,460,0,Johnson County,District,English II,9th through 12th,White,165,14.6,37,51.6,44.2,4.2,48.4
2013,460,0,Johnson County,District,English II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English II,9th through 12th,Black,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English II,9th through 12th,Asian,,,,,,,
2013,460,0,Johnson County,District,English II,9th through 12th,Native American,,,,,,,
2013,460,0,Johnson County,District,English II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,460,0,Johnson County,District,English II,9th through 12th,Economically Disadvantaged,86,19.7,41.9,61.6,37.2,1.2,38.4
2013,460,0,Johnson County,District,English II,9th through 12th,Students with Disabilities,22,***,***,***,***,***,***
2013,460,0,Johnson County,District,English II,9th through 12th,English Language Learners,,,,,,,
2013,460,0,Johnson County,District,English II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English III,9th through 12th,All Students,133,29.4,32.3,61.7,21.8,16.5,38.3
2013,460,0,Johnson County,District,English III,9th through 12th,White,128,29.6,31.3,60.9,22.7,16.4,39.1
2013,460,0,Johnson County,District,English III,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English III,9th through 12th,Black,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English III,9th through 12th,Asian,*,*,*,*,*,*,*
2013,460,0,Johnson County,District,English III,9th through 12th,Native American,,,,,,,
2013,460,0,Johnson County,District,English III,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,460,0,Johnson County,District,English III,9th through 12th,Economically Disadvantaged,59,39,30.5,69.5,11.9,18.6,30.5
2013,460,0,Johnson County,District,English III,9th through 12th,Students with Disabilities,18,72.2,11.1,83.3,16.7,0,16.7
2013,460,0,Johnson County,District,English III,9th through 12th,English Language Learners,,,,,,,
2013,460,0,Johnson County,District,English III,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,470,0,Knox County,District,Math,3rd through 8th,All Students,26349,15.6,30.5,46.1,29.7,24.2,53.9
2013,470,0,Knox County,District,Math,3rd through 8th,White,19958,12.7,28.3,41,31.5,27.5,59
2013,470,0,Knox County,District,Math,3rd through 8th,Hispanic,1493,18.4,39,57.4,28.7,13.9,42.6
2013,470,0,Knox County,District,Math,3rd through 8th,Black,4148,30.6,39.9,70.5,21.3,8.2,29.5
2013,470,0,Knox County,District,Math,3rd through 8th,Asian,589,3.8,14.9,18.7,27.5,53.8,81.3
2013,470,0,Knox County,District,Math,3rd through 8th,Native American,106,19.8,38.7,58.5,29.2,12.3,41.5
2013,470,0,Knox County,District,Math,3rd through 8th,Hawaiian or Pacific Islander,55,5.5,30.9,36.4,30.9,32.7,63.6
2013,470,0,Knox County,District,Math,3rd through 8th,Economically Disadvantaged,12691,24.7,38.6,63.3,25.2,11.5,36.7
2013,470,0,Knox County,District,Math,3rd through 8th,Students with Disabilities,3619,39.7,32.9,72.6,18.4,9,27.4
2013,470,0,Knox County,District,Math,3rd through 8th,English Language Learners,904,25,43.3,68.3,23.3,8.4,31.7
2013,470,0,Knox County,District,Math,3rd through 8th,Black/Hispanic/Native American,5747,27.2,39.6,66.8,23.4,9.8,33.2
2013,470,0,Knox County,District,Math,3rd,All Students,4475,7.6,31.5,39.1,37.9,23,60.9
2013,470,0,Knox County,District,Math,3rd,White,3361,6,27.6,33.6,40.4,26,66.4
2013,470,0,Knox County,District,Math,3rd,Hispanic,290,10,42.1,52.1,35.5,12.4,47.9
2013,470,0,Knox County,District,Math,3rd,Black,707,14.7,46.7,61.4,27.7,10.9,38.6
2013,470,0,Knox County,District,Math,3rd,Asian,98,3.1,22.4,25.5,32.7,41.8,74.5
2013,470,0,Knox County,District,Math,3rd,Native American,15,6.6,46.7,53.3,40,6.7,46.7
2013,470,0,Knox County,District,Math,3rd,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,Math,3rd,Economically Disadvantaged,2256,11.9,42.5,54.4,33,12.6,45.6
2013,470,0,Knox County,District,Math,3rd,Students with Disabilities,656,25.7,37.7,63.4,23,13.6,36.6
2013,470,0,Knox County,District,Math,3rd,English Language Learners,236,10.1,45.8,55.9,33.9,10.2,44.1
2013,470,0,Knox County,District,Math,3rd,Black/Hispanic/Native American,1012,13.2,45.4,58.6,30.1,11.3,41.4
2013,470,0,Knox County,District,Math,7th,All Students,4277,19,27.7,46.7,27.9,25.4,53.3
2013,470,0,Knox County,District,Math,7th,White,3248,15.5,25.4,40.9,30.3,28.8,59.1
2013,470,0,Knox County,District,Math,7th,Hispanic,222,21.1,37.4,58.5,26.6,14.9,41.5
2013,470,0,Knox County,District,Math,7th,Black,674,38.7,36.5,75.2,17.7,7.1,24.8
2013,470,0,Knox County,District,Math,7th,Asian,96,1.1,13.5,14.6,22.9,62.5,85.4
2013,470,0,Knox County,District,Math,7th,Native American,24,8.3,50,58.3,16.7,25,41.7
2013,470,0,Knox County,District,Math,7th,Hawaiian or Pacific Islander,13,0,30.7,30.7,38.5,30.8,69.3
2013,470,0,Knox County,District,Math,7th,Economically Disadvantaged,2014,30.9,36.2,67.1,22.3,10.6,32.9
2013,470,0,Knox County,District,Math,7th,Students with Disabilities,522,48.7,30.5,79.2,14.9,5.9,20.8
2013,470,0,Knox County,District,Math,7th,English Language Learners,100,35,37,72,18,10,28
2013,470,0,Knox County,District,Math,7th,Black/Hispanic/Native American,920,33.6,37.1,70.7,19.8,9.5,29.3
2013,470,0,Knox County,District,RLA,3rd through 8th,All Students,26292,11,32.2,43.2,40.6,16.2,56.8
2013,470,0,Knox County,District,RLA,3rd through 8th,White,19950,8.4,29.1,37.5,43.9,18.6,62.5
2013,470,0,Knox County,District,RLA,3rd through 8th,Hispanic,1484,18.5,40.3,58.8,34.4,6.8,41.2
2013,470,0,Knox County,District,RLA,3rd through 8th,Black,4123,21.6,46.6,68.2,26.6,5.2,31.8
2013,470,0,Knox County,District,RLA,3rd through 8th,Asian,573,5.9,16.4,22.3,43.1,34.6,77.7
2013,470,0,Knox County,District,RLA,3rd through 8th,Native American,106,9.4,43.4,52.8,38.7,8.5,47.2
2013,470,0,Knox County,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,56,5.4,21.4,26.8,57.1,16.1,73.2
2013,470,0,Knox County,District,RLA,3rd through 8th,Economically Disadvantaged,12638,18.2,42.7,60.9,32.2,6.9,39.1
2013,470,0,Knox County,District,RLA,3rd through 8th,Students with Disabilities,3616,33,36.5,69.5,21.2,9.3,30.5
2013,470,0,Knox County,District,RLA,3rd through 8th,English Language Learners,863,32.2,46.1,78.3,19.6,2.1,21.7
2013,470,0,Knox County,District,RLA,3rd through 8th,Black/Hispanic/Native American,5713,20.6,44.9,65.5,28.8,5.7,34.5
2013,470,0,Knox County,District,RLA,3rd,All Students,4471,10,36.5,46.5,37.9,15.6,53.5
2013,470,0,Knox County,District,RLA,3rd,White,3361,7.7,33,40.7,40.7,18.6,59.3
2013,470,0,Knox County,District,RLA,3rd,Hispanic,290,17.9,44.5,62.4,33.1,4.5,37.6
2013,470,0,Knox County,District,RLA,3rd,Black,706,17.4,52,69.4,25.1,5.5,30.6
2013,470,0,Knox County,District,RLA,3rd,Asian,95,8.3,23.2,31.5,47.4,21.1,68.5
2013,470,0,Knox County,District,RLA,3rd,Native American,15,13.4,33.3,46.7,40,13.3,53.3
2013,470,0,Knox County,District,RLA,3rd,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,RLA,3rd,Economically Disadvantaged,2255,15.5,48.2,63.7,29.4,6.9,36.3
2013,470,0,Knox County,District,RLA,3rd,Students with Disabilities,657,30.5,38.2,68.7,22.2,9.1,31.3
2013,470,0,Knox County,District,RLA,3rd,English Language Learners,231,23.8,47.2,71,26,3,29
2013,470,0,Knox County,District,RLA,3rd,Black/Hispanic/Native American,1011,17.5,49.6,67.1,27.6,5.3,32.9
2013,470,0,Knox County,District,RLA,7th,All Students,4276,15.4,29.8,45.2,36.6,18.2,54.8
2013,470,0,Knox County,District,RLA,7th,White,3248,12,27.5,39.5,39.7,20.8,60.5
2013,470,0,Knox County,District,RLA,7th,Hispanic,222,19.4,38.3,57.7,33.3,9,42.3
2013,470,0,Knox County,District,RLA,7th,Black,675,31.3,39.7,71,23.4,5.6,29
2013,470,0,Knox County,District,RLA,7th,Asian,94,8.5,14.9,23.4,34,42.6,76.6
2013,470,0,Knox County,District,RLA,7th,Native American,24,4.2,45.8,50,33.3,16.7,50
2013,470,0,Knox County,District,RLA,7th,Hawaiian or Pacific Islander,13,0,38.4,38.4,38.5,23.1,61.6
2013,470,0,Knox County,District,RLA,7th,Economically Disadvantaged,2015,25.6,38.3,63.9,29,7.1,36.1
2013,470,0,Knox County,District,RLA,7th,Students with Disabilities,525,44.7,31.4,76.1,17,6.9,23.9
2013,470,0,Knox County,District,RLA,7th,English Language Learners,95,46.3,40,86.3,13.7,0,13.7
2013,470,0,Knox County,District,RLA,7th,Black/Hispanic/Native American,921,27.7,39.5,67.2,26.1,6.7,32.8
2013,470,0,Knox County,District,Algebra I,9th through 12th,All Students,3692,15.2,23.1,38.3,31.5,30.2,61.7
2013,470,0,Knox County,District,Algebra I,9th through 12th,White,2772,12.7,20,32.7,32.9,34.4,67.3
2013,470,0,Knox County,District,Algebra I,9th through 12th,Hispanic,170,17.7,30,47.7,29.4,22.9,52.3
2013,470,0,Knox County,District,Algebra I,9th through 12th,Black,673,25.6,34.6,60.2,26.3,13.5,39.8
2013,470,0,Knox County,District,Algebra I,9th through 12th,Asian,54,5.6,14.8,20.4,31.5,48.1,79.6
2013,470,0,Knox County,District,Algebra I,9th through 12th,Native American,14,21.4,35.7,57.1,28.6,14.3,42.9
2013,470,0,Knox County,District,Algebra I,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,Algebra I,9th through 12th,Economically Disadvantaged,1771,22.5,29.2,51.7,29.7,18.6,48.3
2013,470,0,Knox County,District,Algebra I,9th through 12th,Students with Disabilities,380,42.4,25.3,67.7,20.5,11.8,32.3
2013,470,0,Knox County,District,Algebra I,9th through 12th,English Language Learners,77,31.1,32.5,63.6,18.2,18.2,36.4
2013,470,0,Knox County,District,Algebra I,9th through 12th,Black/Hispanic/Native American,857,23.9,33.7,57.6,27,15.4,42.4
2013,470,0,Knox County,District,Algebra II,9th through 12th,All Students,3844,15.9,28.9,44.8,32.2,23,55.2
2013,470,0,Knox County,District,Algebra II,9th through 12th,White,3003,13.4,26.8,40.2,34.1,25.7,59.8
2013,470,0,Knox County,District,Algebra II,9th through 12th,Hispanic,137,18.3,34.3,52.6,27,20.4,47.4
2013,470,0,Knox County,District,Algebra II,9th through 12th,Black,591,29.8,40.3,70.1,24.5,5.4,29.9
2013,470,0,Knox County,District,Algebra II,9th through 12th,Asian,90,2.2,14.4,16.6,25.6,57.8,83.4
2013,470,0,Knox County,District,Algebra II,9th through 12th,Native American,15,6.7,46.7,53.4,33.3,13.3,46.6
2013,470,0,Knox County,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,Algebra II,9th through 12th,Economically Disadvantaged,1394,27,37.7,64.7,27.3,8,35.3
2013,470,0,Knox County,District,Algebra II,9th through 12th,Students with Disabilities,88,35.2,40.9,76.1,14.8,9.1,23.9
2013,470,0,Knox County,District,Algebra II,9th through 12th,English Language Learners,27,33.4,37,70.4,18.5,11.1,29.6
2013,470,0,Knox County,District,Algebra II,9th through 12th,Black/Hispanic/Native American,743,27.2,39.3,66.5,25.2,8.3,33.5
2013,470,0,Knox County,District,English II,9th through 12th,All Students,4217,7.8,22.6,30.4,52.5,17.1,69.6
2013,470,0,Knox County,District,English II,9th through 12th,White,3318,6.3,18.9,25.2,55.9,18.9,74.8
2013,470,0,Knox County,District,English II,9th through 12th,Hispanic,175,12,28.6,40.6,47.4,12,59.4
2013,470,0,Knox County,District,English II,9th through 12th,Black,613,15.4,42.7,58.1,36.7,5.2,41.9
2013,470,0,Knox County,District,English II,9th through 12th,Asian,86,3.5,9.3,12.8,45.3,41.9,87.2
2013,470,0,Knox County,District,English II,9th through 12th,Native American,16,6.2,18.8,25,62.5,12.5,75
2013,470,0,Knox County,District,English II,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,English II,9th through 12th,Economically Disadvantaged,1697,14.8,35,49.8,43.8,6.4,50.2
2013,470,0,Knox County,District,English II,9th through 12th,Students with Disabilities,413,35.1,35.8,70.9,19.9,9.2,29.1
2013,470,0,Knox County,District,English II,9th through 12th,English Language Learners,24,***,***,***,***,***,***
2013,470,0,Knox County,District,English II,9th through 12th,Black/Hispanic/Native American,804,14.4,39.2,53.6,39.6,6.8,46.4
2013,470,0,Knox County,District,English III,9th through 12th,All Students,3090,17.3,36.5,53.8,31.3,14.9,46.2
2013,470,0,Knox County,District,English III,9th through 12th,White,2364,13.5,34,47.5,35,17.5,52.5
2013,470,0,Knox County,District,English III,9th through 12th,Hispanic,130,25.4,43.1,68.5,21.5,10,31.5
2013,470,0,Knox County,District,English III,9th through 12th,Black,537,33.1,46.2,79.3,16.4,4.3,20.7
2013,470,0,Knox County,District,English III,9th through 12th,Asian,42,7.1,33.3,40.4,42.9,16.7,59.6
2013,470,0,Knox County,District,English III,9th through 12th,Native American,11,9,45.5,54.5,27.3,18.2,45.5
2013,470,0,Knox County,District,English III,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,470,0,Knox County,District,English III,9th through 12th,Economically Disadvantaged,1381,27.4,42.7,70.1,21.9,8,29.9
2013,470,0,Knox County,District,English III,9th through 12th,Students with Disabilities,309,55.1,33,88.1,8.7,3.2,11.9
2013,470,0,Knox County,District,English III,9th through 12th,English Language Learners,10,***,***,***,***,***,***
2013,470,0,Knox County,District,English III,9th through 12th,Black/Hispanic/Native American,678,31.2,45.6,76.8,17.6,5.6,23.2
2013,480,0,Lake County,District,Math,3rd through 8th,All Students,404,27.5,41.1,68.6,22.5,8.9,31.4
2013,480,0,Lake County,District,Math,3rd through 8th,White,263,22.4,40.3,62.7,27.4,9.9,37.3
2013,480,0,Lake County,District,Math,3rd through 8th,Hispanic,14,35.7,21.4,57.1,14.3,28.6,42.9
2013,480,0,Lake County,District,Math,3rd through 8th,Black,127,37,44.9,81.9,13.4,4.7,18.1
2013,480,0,Lake County,District,Math,3rd through 8th,Asian,,,,,,,
2013,480,0,Lake County,District,Math,3rd through 8th,Native American,,,,,,,
2013,480,0,Lake County,District,Math,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,480,0,Lake County,District,Math,3rd through 8th,Economically Disadvantaged,351,28.2,41.9,70.1,22.2,7.7,29.9
2013,480,0,Lake County,District,Math,3rd through 8th,Students with Disabilities,70,60,30,90,7.1,2.9,10
2013,480,0,Lake County,District,Math,3rd through 8th,English Language Learners,,,,,,,
2013,480,0,Lake County,District,Math,3rd through 8th,Black/Hispanic/Native American,141,36.8,42.6,79.4,13.5,7.1,20.6
2013,480,0,Lake County,District,Math,3rd,All Students,73,19.1,50.7,69.8,24.7,5.5,30.2
2013,480,0,Lake County,District,Math,3rd,White,44,11.3,52.3,63.6,34.1,2.3,36.4
2013,480,0,Lake County,District,Math,3rd,Hispanic,*,*,*,*,*,*,*
2013,480,0,Lake County,District,Math,3rd,Black,27,33.3,51.9,85.2,11.1,3.7,14.8
2013,480,0,Lake County,District,Math,3rd,Asian,,,,,,,
2013,480,0,Lake County,District,Math,3rd,Native American,,,,,,,
2013,480,0,Lake County,District,Math,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,480,0,Lake County,District,Math,3rd,Economically Disadvantaged,58,15.5,51.7,67.2,25.9,6.9,32.8
2013,480,0,Lake County,District,Math,3rd,Students with Disabilities,12,41.7,50,91.7,8.3,0,8.3
2013,480,0,Lake County,District,Math,3rd,English Language Learners,,,,,,,
2013,480,0,Lake County,District,Math,3rd,Black/Hispanic/Native American,29,31.1,48.3,79.4,10.3,10.3,20.6
2013,480,0,Lake County,District,Math,7th,All Students,69,33.3,46.4,79.7,11.6,8.7,20.3
2013,480,0,Lake County,District,Math,7th,White,47,29.7,51.1,80.8,12.8,6.4,19.2
2013,480,0,Lake County,District,Math,7th,Hispanic,*,*,*,*,*,*,*
2013,480,0,Lake County,District,Math,7th,Black,19,47.4,36.8,84.2,10.5,5.3,15.8
2013,480,0,Lake County,District,Math,7th,Asian,,,,,,,
2013,480,0,Lake County,District,Math,7th,Native American,,,,,,,
2013,480,0,Lake County,District,Math,7th,Hawaiian or Pacific Islander,,,,,,,
2013,480,0,Lake County,District,Math,7th,Economically Disadvantaged,64,32.8,48.4,81.2,12.5,6.3,18.8
2013,480,0,Lake County,District,Math,7th,Students with Disabilities,13,***,***,***,***,***,***
2013,480,0,Lake County,District,Math,7th,English Language Learners,,,,,,,
2013,480,0,Lake County,District,Math,7th,Black/Hispanic/Native American,22,40.9,36.4,77.3,9.1,13.6,22.7
2013,480,0,Lake County,District,RLA,3rd through 8th,All Students,403,21.4,47.6,69,28.3,2.7,31
2013,480,0,Lake County,District,RLA,3rd through 8th,White,262,15.2,47.7,62.9,34.4,2.7,37.1
2013,480,0,Lake County,District,RLA,3rd through 8th,Hispanic,14,7.1,35.7,42.8,42.9,14.3,57.2
2013,480,0,Lake County,District,RLA,3rd through 8th,Black,127,35.4,48.8,84.2,14.2,1.6,15.8
2013,480,0,Lake County,District,RLA,3rd through 8th,Asian,,,,,,,
2013,480,0,Lake County,District,RLA,3rd through 8th,Native American,,,,,,,
2013,480,0,Lake County,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,480,0,Lake County,District,RLA,3rd through 8th,Economically Disadvantaged,350,22.5,48.6,71.1,26.9,2,28.9
2013,480,0,Lake County,District,RLA,3rd through 8th,Students with Disabilities,69,55.1,34.8,89.9,7.2,2.9,10.1
2013,480,0,Lake County,District,RLA,3rd through 8th,English Language Learners,,,,,,,
2013,480,0,Lake County,District,RLA,3rd through 8th,Black/Hispanic/Native American,141,32.7,47.5,80.2,17,2.8,19.8
